word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-ded695194312b331d841,chore,chore,tʃɒ:,"n. 零工, 家务
[经] 零工",n a specific piece of work required to be done as a duty or for a specific fee,s:chores,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b9dec86a5cc73d78d513,chorus,chorus,'kɒ:rәs,"n. 合唱队, 齐声
v. 齐声说道, 合唱","n. any utterance produced simultaneously by a group
n. a group of people assembled to sing together
n. a body of dancers or singers who perform together
n. a company of actors who comment (by speaking or singing in unison) on the action in a classical Greek play",s:choruses/p:chorused/i:chorusing/3:choruses/d:chorused,ecdict-bc015ed2e24a,exact,draft,
cet4-w-bcf13defcd4975f17cda,Christ,Christ,kraist,"n. 基督, 救世主","n a teacher and prophet born in Bethlehem and active in Nazareth; his life and sermons form the basis for Christianity (circa 4 BC - AD 29)
n any expected deliverer",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e76c98f5604b068fec2a,Christian,Christian,'kristʃәn,"n. 基督徒, 正派人
a. 基督的, 基督教的","n. a religious person who believes Jesus is the Christ and who is a member of a Christian denomination
a. relating to or characteristic of Christianity
a. following the teachings or manifesting the qualities or spirit of Jesus Christ",s:christians,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a6e578aa4cb0f01c047a,Christianity,Christianity,.kristʃi'æniti,"n. 基督教, 基督教精神",n. a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c47bb4699fa0a6904158,Christmas,Christmas,'krismәs,n. 圣诞节,"n. period extending from Dec. 24 to Jan. 6
n. a Christian holiday celebrating the birth of Christ; a quarter day in England, Wales, and Ireland",s:Christmases,ecdict-bc015ed2e24a,exact,draft,
cet4-w-adb2f95fd400b147360e,church,church,tʃә:tʃ,"n. 教堂, 礼拜, 教会
vt. 使人接受宗教仪式
a. 教堂的","n. one of the groups of Christians who have their own beliefs and forms of worship
n. a place for public (especially Christian) worship
n. the body of people who attend or belong to a particular local church
v. perform a special church rite or service for",s:churches/i:churching/p:churched/3:churches/d:churched,ecdict-bc015ed2e24a,exact,draft,
cet4-w-483df03b44eaf205d105,cigar,cigar,si'gɑ:,n. 雪茄,n. a roll of tobacco for smoking,s:cigars,ecdict-bc015ed2e24a,exact,draft,
cet4-w-35c94477ad7d2d34553f,cigaret,cigaret,",si^ә'ret,'si-","n. 纸烟, 卷烟, 香烟",n finely ground tobacco wrapped in paper; for smoking,,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-82a0110adab0333f5e46,cinema,cinema,'sinәmә,"n. 电影院, 电影",n. a theater where films are shown,s:cinemas,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6169b308d7d62b0acce3,circle,circle,'sә:kl,"n. 圆周, 社交圈, 循环, 范围
vt. 围着, 环绕
vi. 盘旋, 循环","n. ellipse in which the two axes are of equal length; a plane curve generated by one point moving at a constant distance from a fixed point
n. something approximating the shape of a circle
n. a curved section or tier of seats in a hall or theater or opera house; usually the first tier above the orchestra
n. any circular or rotating mechanism",s:circles/p:circled/i:circling/d:circled/3:circles,ecdict-bc015ed2e24a,exact,draft,
cet4-w-961879ce60f1c9ea0b5b,circuit,circuit,'sә:kit,"n. 电路, 环(行)道, 巡回
[计] 线路; 电路","n. an electrical device that provides a path for electrical current to flow
n. an established itinerary of venues or events that a particular group of people travel to
n. (law) a judicial division of a state or the United States (so-called because originally judges traveled and held court in different locations); one of the twelve groups of states in the United States that is covered by a particular circuit court of appeals
v. make a circuit",s:circuits/d:circuited/i:circuiting/p:circuited/3:circuits,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7bdd6c56d7e7156c64c5,circular,circular,'sә:kjulә,"a. 圆形的, 循环的, 间接的
[医] 环状的, 循环的","n. an advertisement (usually printed on a page or in a leaflet) intended for wide distribution
s. describing a circle; moving in a circle",s:circulars,ecdict-bc015ed2e24a,exact,draft,
cet4-w-45ce6c64e7b0720d4bb3,circulate,circulate,'sә:kjuleit,"v. (使)流通, (使)循环, (使)传播","v. cause to become widely known
v. cause be distributed
v. move through a space, circuit or system, returning to the starting point
v. cause to move in a circuit or system",d:circulated/i:circulating/p:circulated/3:circulates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e55bcfc76823bf8689ee,circulation,circulation,.sә:kju'leiʃәn,"n. 流通, 循环, 发行量
[化] 环流","n. the dissemination of copies of periodicals (as newspapers or magazines)
n. movement through a circuit; especially the movement of blood through the heart and blood vessels
n. (library science) the count of books that are loaned by a library over a specified period
n. number of copies of a newspaper or magazine that are sold",s:circulations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-25b5a6ec8bb828fcb229,circumstance,circumstance,'sә:kәmstәns,"n. 环境, 状况, 事件","n. a condition that accompanies or influences some event or activity
n. information that should be kept in mind when making a decision
n. formal ceremony about important occasions",s:circumstances,ecdict-bc015ed2e24a,exact,draft,
cet4-w-af30679f06ccdba29b66,circus,circus,'sә:kәs,"n. 马戏团, 马戏, 竞技场","n. a travelling company of entertainers; including trained animals
n. a performance given by a traveling company of acrobats, clowns, and trained animals
n. a frenetic disorganized (and often comic) disturbance suggestive of a large public entertainment
n. (antiquity) an open-air stadium for chariot races and gladiatorial games",s:circuses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ab3ecfc34030393802d3,citation,citation,sai'teiʃәn,"n. 引用, 引证, 引用文
[建] 引证, 指引","n. an official award (as for bravery or service) usually given as formal public statement
n. (law) the act of citing (as of spoken words or written passages or legal precedents etc.)
n. a short note recognizing a source of information or of a quoted passage
n. a summons that commands the appearance of a party at a proceeding",s:citations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-dd78d6c1158bcd532dd1,cite,cite,sait,"vt. 引用, 引证, 表彰
[建] 引证, 指引","n a short note recognizing a source of information or of a quoted passage
v make reference to
v commend
v refer to
v repeat a passage from
v refer to for illustration or proof
v advance evidence for
v call in an official matter, such as to attend court",d:cited/3:cites/i:citing/p:cited,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2424f7335515012f0131,citizen,citizen,'sitizn,"n. 市民, 公民
[法] 公民, 国民, 市民",n. a native or naturalized member of a state or other political community,s:citizens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-eecc5af8a3dd8731d2d9,citizenship,citizenship,'sitizәnʃip,"n. 国籍, 市民权, 市民的身份
[法] 公民权, 公民资格, 公民身分","n. the status of a citizen with rights and duties
n. conduct as a citizen",s:citizenships,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9f339c23a832077269d8,city,city,'siti,"n. 城市, 市
[法] 都市, 城市, 市","n. a large and densely populated urban area; may include several independent administrative districts
n. an incorporated administrative district established by state charter
n. people living in a large densely populated municipality",s:cities,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2b263ed09bef956b6357,civil,civil,'sivәl,"a. 市民的, 公民的, 有礼貌的
[法] 公民的, 国民的, 民用的","s. applying to ordinary citizens as contrasted with the military
a. not rude; marked by satisfactory (or especially minimal) adherence to social usages and sufficient but not noteworthy consideration for others
a. of or occurring within the state or between or among citizens of the state
a. of or relating to or befitting citizens as individuals",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-57fb82f6d07da0eaef64,civilian,civilian,si'viljәn,"n. 平民, 民法专家
a. 平民的, 百姓的, 民用的","n. a nonmilitary citizen
a. associated with civil life or performed by persons who are not active members of the military",s:civilians,ecdict-bc015ed2e24a,exact,draft,
cet4-w-eaa21e0c509c1db2126f,civilization,civilization,si.vilai'zeiʃәn,"n. 文明, 教化
[法] 文明, 文化, 文明国家的总称","n. a society in an advanced state of social development (e.g., with complex legal and political and religious organizations)
n. the social process whereby societies achieve an advanced stage of development and organization",s:civilizations,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-b39cf359e718ef3a84b1,civilize,civilize,'sivilaiz,"vt. 使开化, 使文明
vi. 变文明",v. raise from a barbaric to a civilized state,p:civilized/d:civilized/i:civilizing/3:civilizes,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-3f860a91da24573cc6cb,claim,claim,kleim,"n. 要求, 要求权, 断言, 权利
vt. 要求, 认领, 主张
vi. 提出要求, 主张, 断言","n. an assertion of a right (as to money or property)
n. an assertion that something is true or factual
n. demand for something as rightful or due
n. an informal right to something",p:claimed/s:claims/3:claims/d:claimed/i:claiming,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a54088ed5d15e8fe8604,clap,clap,klæp,"n. 拍手, 拍手声, 霹雳声, 花柳病
v. 鼓掌, (使)啪地关上","v. put quickly or forcibly
v. cause to strike the air in flight
v. clap one's hands together
v. strike the air in flight",p:clapped/i:clapping/d:clapped/3:claps/s:claps,ecdict-bc015ed2e24a,exact,draft,
cet4-w-585d6fd7bcc49d53b464,clarification,clarification,.klærifi'keiʃәn,"n. 澄清, 净化
[计] 澄清报告; 澄清",n. an interpretation that removes obstacles to understanding,s:clarifications,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6a464da3e0c6bf4069c7,clarify,clarify,'klærifai,"vi. 澄清, 阐明
vt. 使明晰","v. make clear and (more) comprehensible
v. make clear by removing impurities or solids, as by heating",d:clarified/i:clarifying/3:clarifies/p:clarified,ecdict-bc015ed2e24a,exact,draft,
cet4-w-98f21cf325154cc67553,clarity,clarity,'klærәti,"n. 清楚, 明晰
[化] 透明度; 透明性; 清晰性",n. free from obscurity and easy to understand; the comprehensibility of clear expression,s:clarities,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8b65d3685a3f323a458e,clash,clash,klæʃ,"n. 冲突, 撞击声, 抵触
vi. 冲突, 抵触
vt. 使发出撞击声
[计] 对撞","n. a state of conflict between persons
n. a state of conflict between colors
v. be incompatible; be or come into conflict
v. disagree violently",s:clashes/d:clashed/p:clashed/i:clashing/3:clashes,ecdict-bc015ed2e24a,exact,draft,
cet4-w-08ff990e798f6c0c5045,class,class,klɑ:s,"n. 班级, 阶级, 种类, 课
vt. 分类
[计] 类别; 类; 种类; 类程","n. a collection of things sharing a common attribute
n. a body of students who are taught together
n. people having the same social, economic, or educational status
n. a league ranked by quality",s:classes/d:classed/i:classing/p:classed/3:classes,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a0ed20988f2976c1bb67,classic,classic,'klæsik,"n. 古典作品, 杰作, 大艺术家
a. 第一流的, 最优秀的, 古典的","n. a creation of the highest excellence
n. an artist who has created classic works",s:classics,ecdict-bc015ed2e24a,exact,draft,
cet4-w-eb4e7a895c755826d934,classical,classical,'klæsikl,"a. 古典的, 正统派的, 经典的
[医] 古典的; 标准的, 典型的","a. of or relating to the most highly developed stage of an earlier civilisation and its culture
a. of or relating to the study of the literary works of ancient Greece and Rome
s. (language) having the form used by ancient standard authors
s. of or pertaining to or characteristic of the ancient Greek and Roman cultures",s:classicals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1ede50341224621faaee,classification,classification,.klæsifi'keiʃәn,"n. 分类, 分级
[化] 分级; 分粒; 分类","n. a group of people or things arranged by class or category
n. the basic cognitive process of arranging into classes or categories
n. restriction imposed by the government on documents or weapons that are available only to certain authorized people",s:classifications,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e3a052bfcd2176b6c6dc,classified,classified,'klæsifaid,"a. 分类的, 被归入某类的, 被指定为机密的
[建] 分了类的, 分了级的","a. arranged into classes
a. official classification of information or documents; withheld from general circulation",0:classify/1:dp/d:classified/s:classifieds/p:classified,ecdict-bc015ed2e24a,exact,draft,
cet4-w-02979527737a219dd701,classify,classify,'klæsifai,"vt. 分类, 归类, 分等
[建] 分类, 分级, 分粒","v. arrange or order by classes or categories
v. declare unavailable, as for security reasons",d:classified/i:classifying/3:classifies/p:classified,ecdict-bc015ed2e24a,exact,draft,
cet4-w-605dc18eb6d2a0838861,classmate,classmate,'klɑ:smeit,n. 同班同学,n an acquaintance that you go to school with,s:classmates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aef3be74ca48b7eb3d7b,classroom,classroom,'klɑ:sru:m,n. 教室,n. a room in a school where lessons take place,s:classrooms,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f9c9beecbc2eaf35363f,clause,clause,klɒ:z,"n. 子句, 条款
[计] 子句",n. (grammar) an expression including a subject and predicate but not constituting a complete sentence,s:clauses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d37e88931444e51fdda4,claw,claw,klɒ:,"n. 爪, 螯, 抓伤
v. 用爪抓, 挖, 搜刮","n. sharp curved horny process on the toe of a bird or some mammals or reptiles
n. a grasping structure on the limb of a crustacean or other arthropods
n. a bird's foot
v. move as if by clawing, seizing, or digging",s:claws/p:clawed/i:clawing/d:clawed/3:claws,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6f5e8518ce542f20e3be,clay,clay,klei,"n. 泥土, 肉体, 黏土
[化] 粘土","n. a very fine-grained soil that is plastic when moist but hard when fired
n. United States general who commanded United States forces in Europe from 1945 to 1949 and who oversaw the Berlin airlift (1897-1978)
n. United States politician responsible for the Missouri Compromise between free and slave states (1777-1852)",s:clays,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5deefe79dd13b5155513,clean,clean,kli:n,"a. 干净的, 清白的, 简洁的
adv. 清洁地, 完全地
vt. 清理, 使干净, 出空
vi. 被搞干净
n. 打扫","v. make clean by removing dirt, filth, or unwanted substances from
v. remove unwanted substances from, such as feathers or pits
v. be cleanable
v. deprive wholly of money in a gambling game, robbery, etc.",i:cleaning/d:cleaned/r:cleaner/p:cleaned/3:cleans/t:cleanest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-479d7345f2628e144161,clear,clear,kliә,"a. 清楚的, 明确的, 澄清的
adv. 清晰地
vt. 澄清, 清除障碍
vi. 放晴, 变清澈
n. 空隙
[计] 清除","n. the state of being free of suspicion
v. make a way or path by removing objects
v. remove
v. be debited and credited to the proper bank accounts",d:cleared/r:clearer/p:cleared/i:clearing/t:clearest/3:clears,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aee48d35b16272e120a3,clear-cut,clear-cut,,"a. 轮廓清晰的, 明确的, 清楚的
[法] 清晰的, 明确的, 轮廓清楚的","v. remove all the trees at one time
s. clearly or sharply defined to the mind
s. having had all the trees removed at one time",i:clear-cutting/p:clear-cut/3:clear-cuts/d:clear-cut,ecdict-bc015ed2e24a,exact,draft,音标缺失
